id,type,pathway_source,substrate1,substrate2,substrate3,substrate4,substrate5,product1,product2,product3,product4,product5
766,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01277,,,,,cpd:C01194,,,,
787,reversible,path:hsa01100 Metabolic pathways,cpd:C01243,,,,,cpd:C04477,,,,
787,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04477,,,,,cpd:C01243,,,,
789,reversible,path:hsa01100 Metabolic pathways,cpd:C01284,,,,,cpd:C04477,,,,
789,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04477,,,,,cpd:C01284,,,,
788,reversible,path:hsa01100 Metabolic pathways,cpd:C01284,,,,,cpd:C01204,,,,
788,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01204,,,,,cpd:C01284,,,,
2055,reversible,path:hsa01100 Metabolic pathways,cpd:C00168,,,,,cpd:C00258,,,,
2055,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00258,,,,,cpd:C00168,,,,
2984,reversible,path:hsa01100 Metabolic pathways,cpd:C00988,,,,,cpd:C00160,,,,
2984,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00160,,,,,cpd:C00988,,,,
2983,reversible,path:hsa01100 Metabolic pathways,cpd:C00048,,,,,cpd:C00160,,,,
2983,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00160,,,,,cpd:C00048,,,,
3007,reversible,path:hsa01100 Metabolic pathways,cpd:C00036,,,,,cpd:C00074,,,,
3007,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00074,,,,,cpd:C00036,,,,
1712,reversible,path:hsa01100 Metabolic pathways,cpd:C00022,,,,,cpd:C00186,,,,
1712,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00186,,,,,cpd:C00022,,,,
2968,reversible,path:hsa01100 Metabolic pathways,cpd:C00227,,,,,cpd:C00033,,,,
2968,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00033,,,,,cpd:C00227,,,,
3008,reversible,path:hsa01100 Metabolic pathways,cpd:C00036,,,,,cpd:C00022,,,,
3008,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00022,,,,,cpd:C00036,,,,
2067,reversible,path:hsa01100 Metabolic pathways,cpd:C00024,,,,,cpd:C00222,,,,
2067,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00222,,,,,cpd:C00024,,,,
2059,reversible,path:hsa01100 Metabolic pathways,cpd:C01013,,,,,cpd:C05668,,,,
2059,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05668,,,,,cpd:C01013,,,,
2967,reversible,path:hsa01100 Metabolic pathways,cpd:C00024,,,,,cpd:C00083,,,,
2967,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00083,,,,,cpd:C00024,,,,
2061,reversible,path:hsa01100 Metabolic pathways,cpd:C05668,,,,,cpd:C00894,,,,
2061,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00894,,,,,cpd:C05668,,,,
2985,reversible,path:hsa01100 Metabolic pathways,cpd:C00894,,,,,cpd:C00100,,,,
2985,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00100,,,,,cpd:C00894,,,,
4614,reversible,path:hsa01100 Metabolic pathways,cpd:C00163,,,,,cpd:C00100,,,,
4614,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00100,,,,,cpd:C00163,,,,
5643,reversible,path:hsa01100 Metabolic pathways,cpd:C00100,,,,,cpd:C00683,,,,
5643,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00683,,,,,cpd:C00100,,,,
2981,reversible,path:hsa01100 Metabolic pathways,cpd:C00683,,,,,cpd:C01213,,,,
2981,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01213,,,,,cpd:C00683,,,,
2062,reversible,path:hsa01100 Metabolic pathways,cpd:C01213,,,,,cpd:C00091,,,,
2062,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00091,,,,,cpd:C01213,,,,
2986,reversible,path:hsa01100 Metabolic pathways,cpd:C00246,,,,,cpd:C00136,,,,
2986,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00136,,,,,cpd:C00246,,,,
2063,reversible,path:hsa01100 Metabolic pathways,cpd:C00800,,,,,cpd:C01040,,,,
2063,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01040,,,,,cpd:C00800,,,,
2079,reversible,path:hsa01100 Metabolic pathways,cpd:C00042,,,,,cpd:C00232,,,,
2079,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00232,,,,,cpd:C00042,,,,
1797,reversible,path:hsa01100 Metabolic pathways,cpd:C00232,,,,,cpd:C00334,,,,
1797,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00334,,,,,cpd:C00232,,,,
1693,reversible,path:hsa01100 Metabolic pathways,cpd:C00025,,,,,cpd:C00334,,,,
1693,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00334,,,,,cpd:C00025,,,,
4046,reversible,path:hsa01100 Metabolic pathways,cpd:C00026,,,,,cpd:C00025,,,,
4046,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00025,,,,,cpd:C00026,,,,
4047,reversible,path:hsa01100 Metabolic pathways,cpd:C00036,,,,,cpd:C00049,,,,
4047,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00049,,,,,cpd:C00036,,,,
2182,reversible,path:hsa01100 Metabolic pathways,cpd:C00152,,,,,cpd:C00049,,,,
2182,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00049,,,,,cpd:C00152,,,,
4482,reversible,path:hsa01100 Metabolic pathways,cpd:C00022,,,,,cpd:C00065,,,,
4482,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00065,,,,,cpd:C00022,,,,
2080,reversible,path:hsa01100 Metabolic pathways,cpd:C00197,,,,,cpd:C03232,,,,
2080,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03232,,,,,cpd:C00197,,,,
2081,reversible,path:hsa01100 Metabolic pathways,cpd:C01005,,,,,cpd:C03232,,,,
2081,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03232,,,,,cpd:C01005,,,,
2145,reversible,path:hsa01100 Metabolic pathways,cpd:C01005,,,,,cpd:C00065,,,,
2145,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00065,,,,,cpd:C01005,,,,
635,reversible,path:hsa01100 Metabolic pathways,cpd:C00037,cpd:C00143,,,,cpd:C00065,,,,
635,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00065,,,,,cpd:C00037,cpd:C00143,,,
2093,reversible,path:hsa01100 Metabolic pathways,cpd:C02291,,,,,cpd:C00109,cpd:C00097,,,
2093,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00109,cpd:C00097,,,,cpd:C02291,,,,
2202,reversible,path:hsa01100 Metabolic pathways,cpd:C00155,,,,,cpd:C00073,,,,
2202,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00073,,,,,cpd:C00155,,,,
2196,reversible,path:hsa01100 Metabolic pathways,cpd:C00073,,,,,cpd:C01180,,,,
2196,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01180,,,,,cpd:C00073,,,,
4601,reversible,path:hsa01100 Metabolic pathways,cpd:C00155,,,,,cpd:C00021,,,,
4601,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00021,,,,,cpd:C00155,,,,
2123,reversible,path:hsa01100 Metabolic pathways,cpd:C00021,,,,,cpd:C00019,,,,
2123,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00019,,,,,cpd:C00021,,,,
2096,reversible,path:hsa01100 Metabolic pathways,cpd:C00073,,,,,cpd:C00019,,,,
2096,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00019,,,,,cpd:C00073,,,,
2098,reversible,path:hsa01100 Metabolic pathways,cpd:C01180,,,,,cpd:C15606,,,,
2098,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C15606,,,,,cpd:C01180,,,,
2101,reversible,path:hsa01100 Metabolic pathways,cpd:C15650,,,,,cpd:C04582,,,,
2101,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04582,,,,,cpd:C15650,,,,
2102,reversible,path:hsa01100 Metabolic pathways,cpd:C04188,,,,,cpd:C04582,,,,
2102,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04582,,,,,cpd:C04188,,,,
2104,reversible,path:hsa01100 Metabolic pathways,cpd:C00019,,,,,cpd:C01137,,,,
2104,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01137,,,,,cpd:C00019,,,,
4467,reversible,path:hsa01100 Metabolic pathways,cpd:C08276,,,,,cpd:C15606,,,,
4467,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C15606,,,,,cpd:C08276,,,,
2194,reversible,path:hsa01100 Metabolic pathways,cpd:C04188,,,,,cpd:C00170,,,,
2194,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00170,,,,,cpd:C04188,,,,
4070,reversible,path:hsa01100 Metabolic pathways,cpd:C00022,,,,,cpd:C00957,,,,
4070,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00957,,,,,cpd:C00022,,,,
2106,reversible,path:hsa01100 Metabolic pathways,cpd:C00606,,,,,cpd:C00097,,,,
2106,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00097,,,,,cpd:C00606,,,,
2107,reversible,path:hsa01100 Metabolic pathways,cpd:C05527,,,,,cpd:C00606,,,,
2107,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00606,,,,,cpd:C05527,,,,
4068,reversible,path:hsa01100 Metabolic pathways,cpd:C00022,,,,,cpd:C00097,,,,
4068,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00097,,,,,cpd:C00022,,,,
2204,reversible,path:hsa01100 Metabolic pathways,cpd:C00322,,,,,cpd:C00956,,,,
2204,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00956,,,,,cpd:C00322,,,,
5946,reversible,path:hsa01100 Metabolic pathways,cpd:C04076,,,,,cpd:C00449,,,,
5946,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00449,,,,,cpd:C04076,,,,
2975,reversible,path:hsa01100 Metabolic pathways,cpd:C00047,,,,,cpd:C00449,,,,
2975,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00449,,,,,cpd:C00047,,,,
2116,reversible,path:hsa01100 Metabolic pathways,cpd:C00450,,,,,cpd:C00408,,,,
2116,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00408,,,,,cpd:C00450,,,,
2120,reversible,path:hsa01100 Metabolic pathways,cpd:C00322,,,,,cpd:C00527,,,,
2120,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00527,,,,,cpd:C00322,,,,
2121,reversible,path:hsa01100 Metabolic pathways,cpd:C00048,,,,,cpd:C05946,,,,
2121,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05946,,,,,cpd:C00048,,,,
2122,reversible,path:hsa01100 Metabolic pathways,cpd:C05946,,,,,cpd:C05947,,,,
2122,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05947,,,,,cpd:C05946,,,,
2124,reversible,path:hsa01100 Metabolic pathways,cpd:C05947,,,,,cpd:C04281,,,,
2124,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04281,,,,,cpd:C05947,,,,
6000,reversible,path:hsa01100 Metabolic pathways,cpd:C01157,,,,,cpd:C04281,,,,
6000,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04281,,,,,cpd:C01157,,,,
6004,reversible,path:hsa01100 Metabolic pathways,cpd:C00148,,,,,cpd:C01157,,,,
6004,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01157,,,,,cpd:C00148,,,,
6001,reversible,path:hsa01100 Metabolic pathways,cpd:C03912,,,,,cpd:C00148,,,,
6001,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00148,,,,,cpd:C03912,,,,
2969,reversible,path:hsa01100 Metabolic pathways,cpd:C00077,,,,,cpd:C01165,,,,
2969,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01165,,,,,cpd:C00077,,,,
2125,reversible,path:hsa01100 Metabolic pathways,cpd:C00169,cpd:C00077,,,,cpd:C00327,,,,
2125,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00327,,,,,cpd:C00169,cpd:C00077,,,
2127,reversible,path:hsa01100 Metabolic pathways,cpd:C03406,,,,,cpd:C00122,cpd:C00062,,,
2127,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00122,cpd:C00062,,,,cpd:C03406,,,,
2129,reversible,path:hsa01100 Metabolic pathways,cpd:C00327,,,,,cpd:C00062,,,,
2129,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00062,,,,,cpd:C00327,,,,
2130,reversible,path:hsa01100 Metabolic pathways,cpd:C00062,,,,,cpd:C00581,,,,
2130,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00581,,,,,cpd:C00062,,,,
2131,reversible,path:hsa01100 Metabolic pathways,cpd:C00300,,,,,cpd:C02305,,,,
2131,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02305,,,,,cpd:C00300,,,,
2140,reversible,path:hsa01100 Metabolic pathways,cpd:C00388,,,,,cpd:C00135,,,,
2140,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00135,,,,,cpd:C00388,,,,
2215,reversible,path:hsa01100 Metabolic pathways,cpd:C00135,,,,,cpd:C00785,,,,
2215,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00785,,,,,cpd:C00135,,,,
2201,reversible,path:hsa01100 Metabolic pathways,cpd:C00785,,,,,cpd:C03680,,,,
2201,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03680,,,,,cpd:C00785,,,,
2200,reversible,path:hsa01100 Metabolic pathways,cpd:C03680,,,,,cpd:C00439,,,,
2200,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00439,,,,,cpd:C03680,,,,
2197,reversible,path:hsa01100 Metabolic pathways,cpd:C00439,,,,,cpd:C00025,,,,
2197,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00025,,,,,cpd:C00439,,,,
2153,reversible,path:hsa01100 Metabolic pathways,cpd:C00079,,,,,cpd:C00166,,,,
2153,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00166,,,,,cpd:C00079,,,,
3044,reversible,path:hsa01100 Metabolic pathways,cpd:C00082,,,,,cpd:C01179,,,,
3044,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01179,,,,,cpd:C00082,,,,
753,reversible,path:hsa01100 Metabolic pathways,cpd:C00079,,,,,cpd:C00082,,,,
753,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00082,,,,,cpd:C00079,,,,
2155,reversible,path:hsa01100 Metabolic pathways,cpd:C01179,,,,,cpd:C00544,,,,
2155,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00544,,,,,cpd:C01179,,,,
3039,reversible,path:hsa01100 Metabolic pathways,cpd:C05585,,,,,cpd:C00628,,,,
3039,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00628,,,,,cpd:C05585,,,,
2158,reversible,path:hsa01100 Metabolic pathways,cpd:C00544,,,,,cpd:C01036,,,,
2158,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01036,,,,,cpd:C00544,,,,
2159,reversible,path:hsa01100 Metabolic pathways,cpd:C01036,,,,,cpd:C01061,,,,
2159,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01061,,,,,cpd:C01036,,,,
2173,reversible,path:hsa01100 Metabolic pathways,cpd:C00355,,,,,cpd:C00082,,,,
2173,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00082,,,,,cpd:C00355,,,,
3028,reversible,path:hsa01100 Metabolic pathways,cpd:C00355,,,,,cpd:C03758,,,,
3028,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03758,,,,,cpd:C00355,,,,
2169,reversible,path:hsa01100 Metabolic pathways,cpd:C03758,,,,,cpd:C00547,,,,
2169,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00547,,,,,cpd:C03758,,,,
2160,reversible,path:hsa01100 Metabolic pathways,cpd:C00547,,,,,cpd:C00788,,,,
2160,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00788,,,,,cpd:C00547,,,,
3031,reversible,path:hsa01100 Metabolic pathways,cpd:C00788,,,,,cpd:C05588,,,,
3031,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05588,,,,,cpd:C00788,,,,
2161,reversible,path:hsa01100 Metabolic pathways,cpd:C05588,,,,,cpd:C05583,,,,
2161,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05583,,,,,cpd:C05588,,,,
3029,reversible,path:hsa01100 Metabolic pathways,cpd:C00547,,,,,cpd:C05577,,,,
3029,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05577,,,,,cpd:C00547,,,,
2174,reversible,path:hsa01100 Metabolic pathways,cpd:C05577,,,,,cpd:C05580,,,,
2174,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05580,,,,,cpd:C05577,,,,
2162,reversible,path:hsa01100 Metabolic pathways,cpd:C05580,,,,,cpd:C05584,,,,
2162,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05584,,,,,cpd:C05580,,,,
2163,reversible,path:hsa01100 Metabolic pathways,cpd:C05583,,,,,cpd:C05584,,,,
2163,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05584,,,,,cpd:C05583,,,,
2164,reversible,path:hsa01100 Metabolic pathways,cpd:C05577,,,,,cpd:C05576,,,,
2164,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05576,,,,,cpd:C05577,,,,
2165,reversible,path:hsa01100 Metabolic pathways,cpd:C05576,,,,,cpd:C05594,,,,
2165,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05594,,,,,cpd:C05576,,,,
2166,reversible,path:hsa01100 Metabolic pathways,cpd:C00547,,,,,cpd:C05589,,,,
2166,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05589,,,,,cpd:C00547,,,,
3032,reversible,path:hsa01100 Metabolic pathways,cpd:C05589,,,,,cpd:C05583,,,,
3032,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05583,,,,,cpd:C05589,,,,
3030,reversible,path:hsa01100 Metabolic pathways,cpd:C05577,,,,,cpd:C00788,,,,
3030,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00788,,,,,cpd:C05577,,,,
2167,reversible,path:hsa01100 Metabolic pathways,cpd:C03758,,,,,cpd:C05587,,,,
2167,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05587,,,,,cpd:C03758,,,,
5180,reversible,path:hsa01100 Metabolic pathways,cpd:C05587,,,,,cpd:C05581,,,,
5180,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05581,,,,,cpd:C05587,,,,
1947,reversible,path:hsa01100 Metabolic pathways,cpd:C05581,,,,,cpd:C05582,,,,
1947,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05582,,,,,cpd:C05581,,,,
1948,reversible,path:hsa01100 Metabolic pathways,cpd:C05582,,,,,cpd:C01161,,,,
1948,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01161,,,,,cpd:C05582,,,,
2998,reversible,path:hsa01100 Metabolic pathways,cpd:C04043,,,,,cpd:C01161,,,,
2998,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01161,,,,,cpd:C04043,,,,
2168,reversible,path:hsa01100 Metabolic pathways,cpd:C03758,,,,,cpd:C04043,,,,
2168,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04043,,,,,cpd:C03758,,,,
2170,reversible,path:hsa01100 Metabolic pathways,cpd:C00082,cpd:C00355,,,,cpd:C00822,,,,
2170,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00822,,,,,cpd:C00082,cpd:C00355,,,
2996,reversible,path:hsa01100 Metabolic pathways,cpd:C05578,,,,,cpd:C05579,,,,
2996,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05579,,,,,cpd:C05578,,,,
2997,reversible,path:hsa01100 Metabolic pathways,cpd:C01693,,,,,cpd:C04185,,,,
2997,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04185,,,,,cpd:C01693,,,,
3045,reversible,path:hsa01100 Metabolic pathways,cpd:C02515,,,,,cpd:C00082,,,,
3045,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00082,,,,,cpd:C02515,,,,
2075,reversible,path:hsa01100 Metabolic pathways,cpd:C02514,,,,,cpd:C00122,cpd:C00022,,,
2075,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00122,cpd:C00022,,,,cpd:C02514,,,,
1957,reversible,path:hsa01100 Metabolic pathways,cpd:C02700,,,,,cpd:C00078,,,,
1957,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00078,,,,,cpd:C02700,,,,
4250,reversible,path:hsa01100 Metabolic pathways,cpd:C00328,,,,,cpd:C02700,,,,
4250,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02700,,,,,cpd:C00328,,,,
4062,reversible,path:hsa01100 Metabolic pathways,cpd:C00108,,,,,cpd:C00328,,,,
4062,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00328,,,,,cpd:C00108,,,,
821,reversible,path:hsa01100 Metabolic pathways,cpd:C00328,,,,,cpd:C01252,,,,
821,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01252,,,,,cpd:C00328,,,,
4249,reversible,path:hsa01100 Metabolic pathways,cpd:C00328,,,,,cpd:C03227,,,,
4249,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03227,,,,,cpd:C00328,,,,
2175,reversible,path:hsa01100 Metabolic pathways,cpd:C03227,,,,,cpd:C00632,,,,
2175,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00632,,,,,cpd:C03227,,,,
2176,reversible,path:hsa01100 Metabolic pathways,cpd:C04409,,,,,cpd:C00632,,,,
2176,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00632,,,,,cpd:C04409,,,,
2217,reversible,path:hsa01100 Metabolic pathways,cpd:C03824,,,,,cpd:C04409,,,,
2217,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04409,,,,,cpd:C03824,,,,
2177,reversible,path:hsa01100 Metabolic pathways,cpd:C03824,,,,,cpd:C02220,,,,
2177,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02220,,,,,cpd:C03824,,,,
1956,reversible,path:hsa01100 Metabolic pathways,cpd:C00078,,,,,cpd:C00331,,,,
1956,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00331,,,,,cpd:C00078,,,,
2180,reversible,path:hsa01100 Metabolic pathways,cpd:C00637,,,,,cpd:C00954,,,,
2180,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00954,,,,,cpd:C00637,,,,
826,reversible,path:hsa01100 Metabolic pathways,cpd:C00078,,,,,cpd:C00398,,,,
826,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00398,,,,,cpd:C00078,,,,
1958,reversible,path:hsa01100 Metabolic pathways,cpd:C00643,,,,,cpd:C00078,,,,
1958,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00078,,,,,cpd:C00643,,,,
6132,reversible,path:hsa01100 Metabolic pathways,cpd:C00780,,,,,cpd:C00643,,,,
6132,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00643,,,,,cpd:C00780,,,,
6133,reversible,path:hsa01100 Metabolic pathways,cpd:C00780,,,,,cpd:C00978,,,,
6133,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00978,,,,,cpd:C00780,,,,
6134,reversible,path:hsa01100 Metabolic pathways,cpd:C00978,,,,,cpd:C01598,,,,
6134,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01598,,,,,cpd:C00978,,,,
796,reversible,path:hsa01100 Metabolic pathways,cpd:C05634,,,,,cpd:C00780,,,,
796,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00780,,,,,cpd:C05634,,,,
2181,reversible,path:hsa01100 Metabolic pathways,cpd:C05634,,,,,cpd:C05635,,,,
2181,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05635,,,,,cpd:C05634,,,,
2077,reversible,path:hsa01100 Metabolic pathways,cpd:C00327,cpd:C00049,,,,cpd:C03406,,,,
2077,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03406,,,,,cpd:C00327,cpd:C00049,,,
2183,reversible,path:hsa01100 Metabolic pathways,cpd:C01165,,,,,cpd:C03287,,,,
2183,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03287,,,,,cpd:C01165,,,,
2184,reversible,path:hsa01100 Metabolic pathways,cpd:C00025,,,,,cpd:C03287,,,,
2184,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03287,,,,,cpd:C00025,,,,
2991,reversible,path:hsa01100 Metabolic pathways,cpd:C00025,,,,,cpd:C00624,,,,
2991,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00624,,,,,cpd:C00025,,,,
4934,reversible,path:hsa01100 Metabolic pathways,cpd:C00437,,,,,cpd:C00077,,,,
4934,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00077,,,,,cpd:C00437,,,,
2188,reversible,path:hsa01100 Metabolic pathways,cpd:C00014,,,,,cpd:C00169,,,,
2188,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00169,,,,,cpd:C00014,,,,
